606335214130896896,2015-06-04 05:42:34,@sksumit1 We'll check with the respective team &amp; quickly arrange a call back to address your concern. - Faraz
606335116009299968,2015-06-04 05:42:11,@BhargavaRajeev We will inform our team and arrange a call back. - Faraz
606334982039027712,2015-06-04 05:41:39,@imKV21 We will connect with you to discuss. - Faraz
606334869510053888,2015-06-04 05:41:12,@sensiblystupid We’ll be in touch shortly to discuss this with you in a bit more detail. - Faraz
606334591591313409,2015-06-04 05:40:06,@Meet_Rajpal We will have one of our executives get in touch with you shortly. - Faraz
606334415602487296,2015-06-04 05:39:24,"@scor_piano We would like to get in touch with you to discuss your concern. So to begin with, can you DM us your contact details. - Faraz"
606334246567813120,2015-06-04 05:38:44,@amreeksingh2014 Let us quickly sort this out for you… Please DM us your number so that we may assist you better. - Faraz
606332702522900481,2015-06-04 05:32:36,@ajinkyadjoshi Please be assured that your concern is being looked at &amp; will revert shortly with an update. - Puneet
606332690535563265,2015-06-04 05:32:33,@jfuriahfuria Kindly share the best time with an alternate number in a DM. - Neha (2/2)
606332687318581248,2015-06-04 05:32:32,@jfuriahfuria We were unable to speak with you when we called your number yesterday.  (1/2)
606332473392234496,2015-06-04 05:31:41,@mark322v We have notified our team. They will get back soon to discuss with you. - Puneet
606332278143213568,2015-06-04 05:30:54,@ajaykumarchinni Nice to know that &amp; thanks for the update. Please get back to us if you need any assistance. Have a nice day! - Puneet
606332151294877696,2015-06-04 05:30:24,"@imKV21 We will call you to share an update, we are trying our best to have this resolved quickly. - Faraz"
606331912861282305,2015-06-04 05:29:27,@4lph40meg4 We acknowledge receipt of your number. Thanks for sharing the same. - Faraz
606331845668528129,2015-06-04 05:29:11,@HitenSavaliya We would like to get in touch with you to discuss your concern. One of our executives will assist you very soon. - Faraz
606331792887418880,2015-06-04 05:28:59,@VoyeurVedic We were unable to speak with you when we called your number yesterday. We will contact you again.  - Neha
606331621986271232,2015-06-04 05:28:18,@meharaina Thanks for sharing the number with us. We'll get back to you shortly with an update. - Faraz
606331371326275584,2015-06-04 05:27:18,@imKV21 This isn't the kind of experience we'd like you to have with us. we'll have someone get back to you ASAP. - Faraz
606331296554483713,2015-06-04 05:27:00,@karankarayi Thanks for the update. Please get back to us if you need any assistance. Have a nice day! - Puneet
606331198151852034,2015-06-04 05:26:37,@BhargavaRajeev We request you to share with us the concerned Vodafone number to provide better assistance. - Neha
606331003485876224,2015-06-04 05:25:50,@Go_Yell Thanks for sharing the number with us. We'll get back to you shortly with assistance. - Puneet
606330921659146241,2015-06-04 05:25:31,@Ishmeet_Kaur_gl We have notified our team. They will get back soon to discuss with you. - Puneet
606330909642493953,2015-06-04 05:25:28,@sahaspeak We will get back to you again. Your number was switched off when we called for your concern yesterday. - Neha
606330608487297024,2015-06-04 05:24:16,@ukiran_2 We are sorry for the inconvenience caused to you. One of our executive will get in touch soon to discuss with you. - Puneet
606330596617420800,2015-06-04 05:24:13,@Meet_Rajpal There was no response when we called yesterday. Kindly share the best time with an alt number to contact you. - Neha
606329987403112448,2015-06-04 05:21:48,@4lph40meg4 We'd like to get in touch with you to take a feedback on your concern. Pls DM your contact details for the same. - Neha
606329666475978752,2015-06-04 05:20:32,@Ishmeet_Kaur_gl We understand your concern. Kindly allow us time to check the same. - Neha
606328686103531520,2015-06-04 05:16:38,@AsitDeva Thank you for the update. Have a nice day. - Neha
606328531404996608,2015-06-04 05:16:01,@imKV21 We understand your concern and assure you that we are trying to resolve this quickly. - Neha
606328141875806208,2015-06-04 05:14:28,"@MeChinmay Apologies for the delay, we're working to get in touch with you as soon as possible. Rest assured, we’ll be in touch. - Neha"
606327951265652737,2015-06-04 05:13:43,@FrontpageAgenda Please spare a minute and give us your valuable feedback on the social media experience at  http://t.co/li08ovxiyG
606327897880559618,2015-06-04 05:13:30,@kunal_005in We shall revert and discuss again. - Neha
606327628564295680,2015-06-04 05:12:26,@swapfornil We have informed the team and they will contact you. Kindly allow us time. - Neha
606326597201752066,2015-06-04 05:08:20,@ashisiniter Please allow us some time to check and address your concerns. - Neha
606326445892239361,2015-06-04 05:07:44,"@Go_Yell We totally understand the inconvenience you're experiencing. Pls DM your contact no, we'll connect with u to discuss. - Neha"
606326042144305152,2015-06-04 05:06:08,"@ajaykumarchinni Thank you for contacting Vodafone, Please share your valuable feedback with us at  http://t.co/9LzWM94NIy"
606325591516651520,2015-06-04 05:04:20,@meharaina We understand your concern. Please DM us your number so that we may assist you better. - Neha
606325430971334656,2015-06-04 05:03:42,"@karankarayi We understand your concern. Please DM your contact number, we'll connect with you to discuss. - Neha"
606325290017554432,2015-06-04 05:03:08,@dalviatul0910 Please help us with your current and alternate contact numbers in a DM and we will be glad to assist you. - Neha
606325222556368896,2015-06-04 05:02:52,@sunilindia50 Please use the following link to share your valuable feedback with us  http://t.co/q0l7wYUceA
606323330841374720,2015-06-04 04:55:21,"@AsitDeva Sorry, we have not received your contact number. Request you to please share the same again in a DM. - Neha"
606322269539811329,2015-06-04 04:51:08,@tauheed Sorry that we gave you a reason to be upset with us. We will get in touch with assistance. - Neha
606317177080193024,2015-06-04 04:30:54,@kundanraj17 We will contact you as suggested. - Neha
606316516909318144,2015-06-04 04:28:17,@OyePhotographer Please spare a minute and give us your valuable feedback on the social media experience at  http://t.co/uKq8kJqI4v
606313193653157889,2015-06-04 04:15:04,@georgenitin1984 One of our executive will get in touch soon to discuss with you. - Puneet
606312636418891777,2015-06-04 04:12:51,@alnehaa We're sorry for the inconvenience caused to you. One of our executive will get in touch soon to discuss with you. - Puneet
606311313657069568,2015-06-04 04:07:36,@FaheemAmin We have notified our team. They will get back to you in a short while. - Puneet
606309938919522304,2015-06-04 04:02:08,@ajinkyadjoshi We have notified our team. They will get back to you shortly to share an update. - Puneet
606309211706781696,2015-06-04 03:59:15,@mukulchopra68 &amp; arrange a call back soon to update you. - Puneet (2/2)
606309209756426240,2015-06-04 03:59:14,@mukulchopra68 We're sorry for the inconvenience caused to you. Please allow us some time to check with the concerned team (1/2)
606309120916865024,2015-06-04 03:58:53,@FaheemAmin Please let us know a suitable time to contact you and update. - Neha
606308340461805568,2015-06-04 03:55:47,@harshad12345 We have received your number. Thank you for sharing the same. We'll get in touch with you in a short while. - Puneet
606305764332826624,2015-06-04 03:45:33,@jyotishonline We request you to kindly elaborate your concern and DM us your contact details to get in touch. - Neha
606305645772406784,2015-06-04 03:45:05,@harshad12345 Please help us with your current and alternate contact numbers in a DM and we will be glad to assist you. - Neha
606305286484193280,2015-06-04 03:43:39,@dasnakul One of our executives will be in touch with you shortly. - Neha
606304622555242496,2015-06-04 03:41:01,"@kavithajayaram Apologies for the delay, we're working to get in touch with you as soon as possible. Rest assured, we’ll be in touch. - Neha"
606304486601015296,2015-06-04 03:40:28,@PravinSeta Thank you for letting us know. Wish you a great day. - Neha
606304297542807552,2015-06-04 03:39:43,"@moindear Thank you for letting us know, we have updated your details. - Neha"
606303746579046401,2015-06-04 03:37:32,@vishrutchalsani One of our executive will get in touch soon to discuss with you. - Puneet
606303579742175233,2015-06-04 03:36:52,@ursvenkey feedback on this &amp; also assist you on your concern. - Puneet (2/2)
606303577825345536,2015-06-04 03:36:52,@ursvenkey We apologize for the experience you had to go through. One of our executive will get in touch with you soon to have a (1/2)
606300491543232512,2015-06-04 03:24:36,@askdhiraj Thanks for the update. Please get back to us if you need any assistance. Have a nice day! - Puneet
606299342287204352,2015-06-04 03:20:02,"@moindear Please DM your contact number, we'll connect with you to discuss regarding your concern. - Puneet"
606292907562115073,2015-06-04 02:54:28,@Forever_Tarun We will have one of our executives get in touch with you. - Neha
606292694852206593,2015-06-04 02:53:37,@srirangac We acknowledge receipt of your number. Thanks for sharing the same. - Neha
606288469850062848,2015-06-04 02:36:50,@Arch_Malik We have informed our team to get in touch to discuss. - Neha
606288238190329857,2015-06-04 02:35:54,@darshan_h_sheth We understand your concern and assure you that we are trying to resolve this quickly. - Neha
606287701571018752,2015-06-04 02:33:46,@srirangac Please share your number with us through a DM so that we may help you. - Neha
606287333348929536,2015-06-04 02:32:19,"@hardikpota We understand your concern. Please DM your contact number, we'll connect with you to discuss. - Neha"
606286375546023936,2015-06-04 02:28:30,@Desitapri We can imagine how much that has upset you. Please DM us your number so that we can assist you better. - Neha
606285914143260672,2015-06-04 02:26:40,@alokejoshi We request you to kindly share your numbers in a DM for the same. - Neha (2/2)
606285912226435072,2015-06-04 02:26:40,@alokejoshi Sorry to hear about the unpleasant experience. We require a detailed feedback to address your concern better. (1/2)
606244515532316673,2015-06-03 23:42:10,@Sabbych Sorry for the delay. We will call you in the morning to share an update on your concern. - Arun
606222904536072192,2015-06-03 22:16:18,"@goggabachchan Kindly DM us your contact details, so that we can get in touch with you and address your concern at the earliest. - Arun"
606216999316811776,2015-06-03 21:52:50,@kundanraj17 We will call you in the morning to share an update on your concern. - Arun
606180818344476672,2015-06-03 19:29:04,@Ankita05Sharma We are here to help. Please share your current and alternate contact numbers in a DM so that we can assist you. - Arun
606178382405984256,2015-06-03 19:19:23,@AkshayRao27 We assure you that we are working on your concern. We will revert with an update in the morning. - Arun
606177418076823553,2015-06-03 19:15:33,"@psychedelic604 Our apologies for your disappointment. Pls allow us time until morning, we will call you to address this on priority. -Arun"
606172952422281217,2015-06-03 18:57:48,"@Alzebi313 Thanks for sharing your number. Please allow us time until morning, we will call you to address this on priority. - Arun"
606171731296796672,2015-06-03 18:52:57,@navinratan Our apologies for your disappointment. We’ll be in touch in the morning to discuss this with you in a bit more detail. - Arun
606168560637845504,2015-06-03 18:40:21,"@arpitamukherjee We assure you, we are looking into your concern and will get back to you in the morning. - Arun"
606168442736013312,2015-06-03 18:39:53,"@Careermappersd We will call you in the morning to share an update, we are trying our best to have this resolved quickly. - Arun"
606168334896275456,2015-06-03 18:39:27,@Amar_Helloween One of our executives will get in touch with you at suggested number. - Arun
606163880843173888,2015-06-03 18:21:45,"@avinashbrando Thanks for sharing your number. Please allow us time until morning, we will call you to address this on priority. - Arun"
606163828708012032,2015-06-03 18:21:33,"@viprav Sorry for the delay. We assure you, we are looking into your concern and will get back to you in the morning. - Arun"
606163711523291136,2015-06-03 18:21:05,"@PiyushSalvi31 We assure you, we are looking into your concern and will get back to you in the morning with an update. - Arun"
606163432535031808,2015-06-03 18:19:58,@PSKdVic Please help us with your current and alternate contact numbers in a DM and we will be glad to assist you. - Arun
606163360665583616,2015-06-03 18:19:41,"@vmbhagnaari9 Kindly DM us your contact details, so that we can get in touch with you and address your concern at the earliest. - Arun"
606162096061956096,2015-06-03 18:14:40,"@Gooner_kb Sorry for the delay. We assure you, we are looking into your concern and will get back to you in the morning. - Arun"
606161778985205760,2015-06-03 18:13:24,@vishal172 We will call you in the morning and get this concern addressed on priority.  - Arun (2/2)
606161777055776768,2015-06-03 18:13:24,@vishal172 We'll make sure that this issue is resolved as soon as possible. (1/2)
606161687918485504,2015-06-03 18:13:02,@MuDoubleZee We understand your concern. We will call you in the morning &amp; get this addressed on priority. - Arun
606161570427592704,2015-06-03 18:12:34,@bhatt_raghav Please elaborate your concern and share your number in a DM for further assistance. - Arun
606161307922857985,2015-06-03 18:11:32,"@avinashbrando Kindly DM us your contact details, so that we can get in touch with you and address your concern at the earliest. - Arun"
606158068276027392,2015-06-03 17:58:40,@free_rider One of our executives will be in touch with you in the morning to assist you further. - Roshan
606156446774886400,2015-06-03 17:52:13,@pritam3008 We will call you as suggested. - Roshan
606156357922750464,2015-06-03 17:51:52,@vasistasv We will look into this. Pls share your current and alt contact numbers in a DM for us to help resolve ur concern. - Roshan
606151929454919680,2015-06-03 17:34:16,"@lalitchoudhary Thanks for sharing your number. Please allow us time until morning, we will call you to address this on priority. - Arun"
606151915185958912,2015-06-03 17:34:12,@himanshu_mantri As of now we don't have any information however we'll let u know through suitable media. - Roshan
606149981959909376,2015-06-03 17:26:32,@smartadil100 We are working on your concern &amp; will contact you in the morning to share an update. - Arun
606148222709460992,2015-06-03 17:19:32,@ShwetaPandit7 We understand your concern. We will call you in the morning &amp; get this addressed on priority. - Arun
606148114773204992,2015-06-03 17:19:06,@Ridzi_13 We will call you in the morning and get this concern addressed on priority.  - Arun (2/2)
606148112806088704,2015-06-03 17:19:06,@Ridzi_13 We'll make sure that this issue is resolved as soon as possible. (1/2)
606148013950533632,2015-06-03 17:18:42,@AsitDeva we will call you to address this on priority.  - Arun (2/2)
606148011937300480,2015-06-03 17:18:42,"@AsitDeva Sorry that we gave you a reason to be upset with us. Please allow us time until morning, (1/2)"
606146941206953986,2015-06-03 17:14:27,@xngelo We are upset to lose you. We will call you in the morning to share an update. - Arun
606144958752374784,2015-06-03 17:06:34,"@lalitchoudhary Kindly DM us your contact details, so that we can get in touch with you and address your concern at the earliest. - Arun"
606144696595775488,2015-06-03 17:05:31,"@raghavananth Thanks for sharing your number. Please allow us time until morning, we will call you to address this on priority. - Arun"
606143693985189889,2015-06-03 17:01:32,@foodmantra One of our executives will get in touch with you as suggested. - Arun
606143519435022337,2015-06-03 17:00:51,@TusharTyagi Thanks for letting us know. We shall update your contact details and have someone get back to you with assistance. - Arun
606142650656288768,2015-06-03 16:57:24,@RahulM1988 Request you to please share your contact details in a DM so that we can assist you. - Arun
606142297995026433,2015-06-03 16:56:00,@isumantadas Our apologies for your disappointment. We’ll be in touch in the morning to discuss this with you in a bit more detail. - Arun
606142087373799424,2015-06-03 16:55:09,"@Reinhardt_Dias Thanks for sharing your number. Please allow us time until morning, we will call you to address this on priority. - Arun"
606138103737155585,2015-06-03 16:39:20,"@lawyerHamid Please allow us time until morning, we shall arrange for a call back in the morning for further assistance. - Roshan"
606137781471997952,2015-06-03 16:38:03,@Amar_Helloween Pls be assured that our team is working on ur concern. One of our executives will be in touch with u in the morning. - Rosha
606137663150653443,2015-06-03 16:37:35,@nirajbshah We will call you in the morning and get this concern addressed on priority.  - Roshan (2/2)
606137661036724224,2015-06-03 16:37:34,@nirajbshah We apologize that you were made to wait for so long without getting the call-back. Your concerns are being looked at. (1/2)
606137380894969856,2015-06-03 16:36:27,@RahulM1988 Thanks for writing in. Please refer http://t.co/KCLWdpiPeA for details. -Roshan
606137196001685504,2015-06-03 16:35:43,@NeeSing Request you to please DM your current and alternate contact details.  - Roshan (2/2)
606137194026180609,2015-06-03 16:35:43,@NeeSing We will definitely help you with this and can understand your worry. (1/2)
606136526611701760,2015-06-03 16:33:04,@vinodraman14 Please shoot us your contact details as a DM so we can gather more info on this. - Roshan
606129750923313152,2015-06-03 16:06:08,@kapilsawalkar We shall arrange for a call back in the morning for further assistance. - Ankit
606129739250532352,2015-06-03 16:06:05,@smartadil100 We will call you in the morning and get this concern addressed on priority.  - Roshan (2/2)
606129736432021504,2015-06-03 16:06:05,@smartadil100 We apologize that you were made to wait for so long without getting the call-back. Your concerns are being looked at. (1/2)
606129657335848960,2015-06-03 16:05:46,@ursvenkey We have notified the concerned team. And will revert with an update. - Roshan
606129515820019712,2015-06-03 16:05:12,@Gendaswamyy to share an update on your concern. - Roshan (2/2)
606129513907421185,2015-06-03 16:05:12,@Gendaswamyy We'd appreciate not to use profanity. Kindly share your number as a DM &amp; will get in touch with you in the morning (1/2)
606129099438833664,2015-06-03 16:03:33,@askdhiraj We will call you in the morning and get this concern addressed on priority.  - Roshan (2/2)
606129097392062466,2015-06-03 16:03:32,@askdhiraj We're sorry for the inconvenience and completely understand how you must be feeling. (1/2)
606125864342781952,2015-06-03 15:50:41,"@EnterKain We are upset to lose you, will connect with you to address your concerns. Please allow us time until morning.  - Roshan"
606122434798878720,2015-06-03 15:37:04,@mkycse we will call you to address this on priority.  - Roshan (2/2)
606122432819130368,2015-06-03 15:37:03,"@mkycse We can imagine how much that has upset you. Please allow us time until morning, (1/2)"
606122315772878848,2015-06-03 15:36:35,@harshashak We're sorry to hear about your experience. Please allow us time until morning for further assistance.  - Roshan
606121284859076608,2015-06-03 15:32:30,"@mrNihar Please allow us time until morning, we will call you to address this on priority. - Ankit"
606121215103623168,2015-06-03 15:32:13,"@Nats142 Our apologies for your disappointment. Please DM your contact number, we'll connect with you to discuss. - Ankit"
606121058182119424,2015-06-03 15:31:36,@hemach79 We're sorry to hear about your experience. Please allow us time until morning for further assistance.  - Ankit
606120987860410368,2015-06-03 15:31:19,"@harshashak Don’t worry, We'll help you with this. we shall check and get back to you with an update in the morning. - Ankit"
606113131610267649,2015-06-03 15:00:06,"@ShwetaPandit7 Kindly share an alternate number through a DM, we'd be glad to help you. - Ankit"
606113079269548032,2015-06-03 14:59:53,@BarveChaitanya We shall arrange for a call back in the morning for further assistance. - Ankit
606113018577952769,2015-06-03 14:59:39,@AazadKabootar Sorry that we gave you a reason to be upset with us. we'll connect with you in the morning to discuss. - Ankit
606112557846261761,2015-06-03 14:57:49,@Indtorrentusers We acknowledge receipt of your number. Thanks for sharing the same. - Ankit
606112167188819968,2015-06-03 14:56:16,"@sarcausticgyan Apologies for the trouble. Please allow us time until morning, we will call you to address this on priority. - Ankit"
606111935633825792,2015-06-03 14:55:21,@Adnan1606 for further assistance. - Ankit (2/2)
606111933683494912,2015-06-03 14:55:20,@Adnan1606 We understand how inconvenient this must have been. We shall arrange for a call back in the morning (1/2)
606107610501103616,2015-06-03 14:38:09,"@montybhargava Our team has been notified about it, they will be in touch with you in the morning to discuss. - Ankit"
606106593071988737,2015-06-03 14:34:07,@imTejasBarot We will call you in the morning &amp; get this concern addressed on priority. - Ankit
606103654353870848,2015-06-03 14:22:26,"@paielhoon Our team has been notified about it, they will be in touch with you to discuss. - Ankit"
606103426032746496,2015-06-03 14:21:32,"@godric7gt Thank you for contacting Vodafone, Please share your valuable feedback with us at  http://t.co/ztpKMzCW8k"
606103113892655105,2015-06-03 14:20:17,@me_maniac Could you please share your current and alternate contact numbers in a DM. We will be happy to assist you. - Ankit
606102993545498624,2015-06-03 14:19:49,@kapilsawalkar We understand your concern. Our representative will get in touch with you in the morning to discuss. - Ankit
606102790637641728,2015-06-03 14:19:00,@chintanmadhak We have notified our team and they will connect with you as suggested for further assistance. - Ankit
606102363904933890,2015-06-03 14:17:19,"@raghavananth Sorry that we gave you a reason to be upset with us. So to begin with, can you DM me your contact details. - Ankit"
606102262948069377,2015-06-03 14:16:54,"@govindk We're sorry to know that. Kindly share your number through a DM, we'd be glad to help you. - Ankit"
606102128956825601,2015-06-03 14:16:23,@lawyerHamid We shall arrange for a call back in the morning for further assistance. - Ankit
606101849943310336,2015-06-03 14:15:16,@banuprakash23 Thanks for sharing the number with us. We'll get back to you in the morning with an update. - Ankit
606101779965558785,2015-06-03 14:14:59,@vineetkaul Please share your number with us through a DM so that we may help you. - Ankit
606097596306751488,2015-06-03 13:58:22,@paielhoon We will call you in the morning &amp; get this concern addressed on priority. - Ankit
606097235181379585,2015-06-03 13:56:56,"@ksshubh Select Download Internet Settings Or Just SMS ""ALL"" to 111 to get settings. - Ankit (2/2)"
606097233205813248,2015-06-03 13:56:55,"@ksshubh Please note, You can dial *111# on your mobile phone, After which you have to Select Internet plan Details and then, (1/2)"
606096620904529920,2015-06-03 13:54:29,@icocoboco Please spare a minute and give us your valuable feedback on the social media experience at  http://t.co/OFQxNTdMOt
606092203614568449,2015-06-03 13:36:56,@resulp Thank you for the kind words. We value your association with us. Have a great day. - Kevin
606090982455537664,2015-06-03 13:32:05,@jaldesai Please use the following link to share your valuable feedback with us  http://t.co/ISCnxCjWVe
606089628660035585,2015-06-03 13:26:42,"@Bombaymeister Could you please elaborate your concern, so that we can assist you better. - Ankit"
606089554529886209,2015-06-03 13:26:25,"@Reinhardt_Dias Please DM your contact number, we will get this checked &amp; ensure an expeditious resolution. - Ankit"
606089414805090304,2015-06-03 13:25:51,"@MelhiJoshua Don’t worry, We'll help you with this. we shall check and get back to you with an update in the morning. - Ankit"
606088041405378560,2015-06-03 13:20:24,@yashugoyal Our representative will get in touch with you in the morning. - Ankit
606088039429840897,2015-06-03 13:20:23,@yashugoyal We will definitely help you with this and can understand your worry. (1/2)
606087795388485632,2015-06-03 13:19:25,@iamsuds We will call you in the morning &amp; get this concern addressed on priority. - Ankit
606086961359495168,2015-06-03 13:16:06,@darshan_h_sheth We don’t want to lose a customer like you. we'll connect with you in the morning to discuss. - Ankit
606086776994725888,2015-06-03 13:15:22,"@mehernosh_antia Kindly share your number through a DM, we'd be glad to help you. - Ankit"
606086514590674944,2015-06-03 13:14:20,@Forever_Tarun We will get in touch with you in the morning to share an update on your concern. - Ankit
606085721070268416,2015-06-03 13:11:11,"@Masalacoconair Don’t worry, We'll help you with this. We shall arrange for a call back in the morning for further assistance. - Ankit"
606085539637293057,2015-06-03 13:10:27,@Dinesh_Acier We have received your number. Thank you for sharing the same. We'll get in touch with you in the morning. - Ankit
606084676092952576,2015-06-03 13:07:01,@riyadholi We're sorry to hear about your experience. Please allow us time until morning for further assistance.  - Ankit
606084221887651840,2015-06-03 13:05:13,@rahuljour We will call you in the morning &amp; get this concern addressed on priority. - Ankit
606083999614648321,2015-06-03 13:04:20,"@sunderpanther Your concerns are being looked at. Please allow us time until morning, we will call you to address this on priority. - Ankit"
606083904416522240,2015-06-03 13:03:57,"@ajinkyadjoshi Please allow us time until morning, we will call you to address this on priority. - Ankit"
606083786665689088,2015-06-03 13:03:29,@353839052d72499 We will get in touch with you in the morning to share an update on your concern. - Ankit
606082236287295489,2015-06-03 12:57:20,"@johnjeeva Please allow us time until morning, we will call you to address this on priority. - Ankit"
606081494453338112,2015-06-03 12:54:23,@ajinkyadjoshi Thanks for sharing the number with us. We'll get back to you in the morning with an update. - Ankit
606080080712863744,2015-06-03 12:48:46,@VartikaTomer Please spare few minutes to tell us about your experience at  http://t.co/Lhgqu4D0q1
606077969459613696,2015-06-03 12:40:22,@snny1 Our representative will get in touch with you shortly. - Ankit
606077640177414146,2015-06-03 12:39:04,@mehrishi1 Sorry for the inconvenience caused. Rest assured our team is working on resolving your concern at the earliest.
606077021102338049,2015-06-03 12:36:36,@ajinkyadjoshi Please DM us your number so that we may assist you better. - Ankit
606076501205774336,2015-06-03 12:34:32,@bsmanjunathadv One of our executives will be in touch with you shortly. - Ankit
606075367825154048,2015-06-03 12:30:02,@sanil016 We understand your concern. We have notified our team and they will connect with you for further assistance. - Kevin
606075201063821312,2015-06-03 12:29:22,"@JoblessJack We totally understand the inconvenience you are experiencing. Pls DM ur contact nbr, we'll connect with u to discuss. - Kevin"
606075099918168064,2015-06-03 12:28:58,@sureshsiripuram We will definitely help you with this and can understand your worry. Request you to please DM your details. - Kevin
606074835479846913,2015-06-03 12:27:55,"@VoyeurVedic Thank you for contacting Vodafone, Please share your valuable feedback with us at  http://t.co/oPYuWB2NP5"
606073681350004737,2015-06-03 12:23:20,@AsYouNotWish Please use the following link to share your valuable feedback with us  http://t.co/KQ3afhshI0
606073019639824384,2015-06-03 12:20:42,@RajPhotog Please spare a minute and give us your valuable feedback on the social media experience at  http://t.co/yVzqg1GNQf
606070436871471104,2015-06-03 12:10:27,@BoratePradip Please let us know if there is any specific concern that we may help you with. - Ankit
606070352729378817,2015-06-03 12:10:06,@Indtorrentusers Request you to please resend your contact number in a DM. We have not received the same. - Ankit
606070290473295872,2015-06-03 12:09:52,@PravinSeta We have notified our team and they will connect with you shortly for further assistance. - Ankit
606069829800357888,2015-06-03 12:08:02,@paielhoon We have already notified our team and will call you to share an update on the same. - Faraz
606068558972395520,2015-06-03 12:02:59,@paapus Please spare a minute and give us your valuable feedback on the social media experience at  http://t.co/fyHrDbI1aB
606067992825176064,2015-06-03 12:00:44,@priyapathiyan Please let us know if we can assist further. - Ankit
606067689455419392,2015-06-03 11:59:32,@AKHILMAHAJAN1 Rest assured that we will have one of our executives get back to you asap. - Ankit
606067629078421504,2015-06-03 11:59:17,@Gooner_kb Our representative will get in touch with you shortly. - Ankit
606066933306302464,2015-06-03 11:56:31,"@harshf1 Give me some time, while I check this for you. - Ankit"
606066701659078656,2015-06-03 11:55:36,@khakhriyas We'll be in touch shortly to discuss this with you in a bit more detail. - Ankit
606066646269071360,2015-06-03 11:55:23,@the100rabh Please spare few minutes to tell us about your experience at  http://t.co/kmxkY5HaDy
606066174506311680,2015-06-03 11:53:30,@2witsofwisdom Thanks for sharing the number with us. We'll get back to you shortly with an update. - Ankit
606065826551070721,2015-06-03 11:52:07,@ajinkyadjoshi Could you please share your current and alternate contact numbers in a DM. We will be happy to assist you. - Ankit
606065667528261633,2015-06-03 11:51:29,@sagar_nangia Our representative will get in touch with you shortly. - Ankit
606064882060902400,2015-06-03 11:48:22,@ShashiUttam We are here to help. Please share your current and alternate contact numbers in a DM so that we can assist you. - Ankit
606064791208095744,2015-06-03 11:48:01,@bhatsvp Please help us with your current and alternate contact numbers in a DM and we will be glad to assist you. - Ankit
606064627290472448,2015-06-03 11:47:21,@EnterKain We'll be in touch shortly to discuss this with you in a bit more detail. - Ankit
606064411879473155,2015-06-03 11:46:30,@luharuwala Please spare a minute and give us your valuable feedback on the social media experience at  http://t.co/vIFCgjikpF
606063421818167296,2015-06-03 11:42:34,@TheAshishModak We are sorry for the inconvenience caused to you. Rest assured our team will contact you at the earliest. - Ankit
606061612215050241,2015-06-03 11:35:23,"@the_khalNaik Thank you for contacting Vodafone, Please share your valuable feedback with us at  http://t.co/f2PK4ESWhA"
606059509316870145,2015-06-03 11:27:01,@hungreebelly Please use the following link to share your valuable feedback with us  http://t.co/HPdw498Mha
606059443646652418,2015-06-03 11:26:46,@paielhoon Let me quickly arrange a call for you. - Ankit
606059259776802817,2015-06-03 11:26:02,"@ChiragAdvani We will call you to share an update, we are trying our best to have this resolved quickly. - Ankit"
606058955740086272,2015-06-03 11:24:49,@TheAshishModak Our apologies for your disappointment. we'll get back to you shortly with assistance. - Ankit
606058723551776768,2015-06-03 11:23:54,"@beCalm_beAlert We apologize for the inconvenience caused. So to begin with, can you DM me your contact details. - Ankit"
606058496740618241,2015-06-03 11:23:00,"@Nikhilaum Our team has been notified about it, they will be in touch with you shortly to discuss. - Ankit"
606058436418142208,2015-06-03 11:22:45,@thedarkrebel Please do let us know if you need any assistance in the future and thanks for getting in touch. - Ankit
606058309045489666,2015-06-03 11:22:15,@eminemence Please let us know if we can assist further. - Ankit
606057836481638400,2015-06-03 11:20:22,@paielhoon We acknowledge receipt of your number. Thanks for sharing the same. - Ankit
606057756424953856,2015-06-03 11:20:03,"@sunderpanther We've coordinated with our team, they we'll get back to you in a short while. - Ankit"
606057427172073474,2015-06-03 11:18:45,"@mukulchopra68 We will call you to share an update, we are trying our best to have this resolved quickly. - Ankit"
606057318891937795,2015-06-03 11:18:19,@naren2095 We're sorry to hear about ur experience. Rest assured that ur concerns are being looked at. We shall revert shortly. - Ankit
606056794322931712,2015-06-03 11:16:14,@Dinesh_Acier Please share your number with us through a DM so that we may help you. - Ankit
606051239277641728,2015-06-03 10:54:09,@atul0072005 Our representative will get in touch with you shortly. We assure you our best efforts in addressing your concerns. - Ankit
606051079021690881,2015-06-03 10:53:31,@iamsuds Could you please share your current and alternate contact numbers in a DM. We will be happy to assist you. - Ankit
606050911627010049,2015-06-03 10:52:51,@shaileshgunjal We can imagine how much that has upset you. We’ll be in touch shortly to get you some help with this. - Ankit
606050808229019649,2015-06-03 10:52:27,@imRiteshLodha We will have one of our executives get in touch with you shortly. - Ankit
606050757666668544,2015-06-03 10:52:15,@thedarkrebel Let us quickly sort this out for you. we'll get back to you in a short while. - Ankit
606050665962479616,2015-06-03 10:51:53,"@2witsofwisdom Please DM your contact number, we'll connect with you to discuss. - Ankit (2/2)"
606050664028905472,2015-06-03 10:51:52,@2witsofwisdom We're sorry for the inconvenience &amp; completely understand how you must be feeling. (1/2)
606050563503947777,2015-06-03 10:51:28,@iR0han Our representative will get in touch with you shortly. - Ankit
606048458366058496,2015-06-03 10:43:06,@paielhoon Please share your current and alternate contact numbers in a DM so that we can assist you. - Faraz
